wavelength_nm,n,k,cost,R30,R45,R60
444.7991638,0.46489348586008883,0.14868107104794642,0.06672255789081089,0.3271432418085827,0.30873149541687966,1.2517708885983
444.913208,0.49278138870607835,0.13059680395413983,0.06376575383440695,0.29180725927384144,0.3124865160220122,1.3066290972866714
445.0272522,0.4793724044557805,0.14360406105153187,0.06943387057775956,0.3104493637401381,0.2930928303662595,1.216724858972739
445.1412964,0.4797135276208084,0.13151950118875005,0.058546358900253025,0.30579609766748694,0.33969350439104706,1.2481131140669055
445.2553406,0.47588087499924336,0.13470332321152437,0.059642981713827314,0.311118552464967,0.33593014746903155,1.3716557066234356
445.3694153,0.4681442250659349,0.1326435379015427,0.0546826669372171,0.32070807492165304,0.3613723978771117,1.1617955466617325
445.48349,0.48187535052848274,0.13178805665496401,0.059740328004545006,0.30338536273141986,0.33360238388675534,1.0351464211170032
445.5975342,0.47473840605835277,0.1379070762454739,0.06193340864957855,0.3132565421345584,0.32611083010416414,1.118088337444897
445.7116089,0.47325252055709344,0.1359215258908213,0.05953916953475594,0.3145386136375776,0.33722320756020574,1.2002525199457108
445.8257141,0.4735373046018934,0.1318476937560938,0.056209450239533096,0.31348002776143097,0.35245349688936134,1.1089837039709731
445.9397888,0.47642193772372005,0.1365396122206757,0.06149763357326199,0.3109637727801807,0.32749793679310235,1.1686704997994293
446.0538635,0.469813014341688,0.1368254865784687,0.05881288664447927,0.3189387427507855,0.34158747421667995,1.081504838006275
446.1679688,0.4929158505192668,0.12877979358032904,0.062077449612614286,0.2907428993999695,0.3197532008654759,1.1460421144490183
446.282074,0.4615222008121019,0.14141925249035076,0.05905630912451661,0.33004575611675246,0.34304906237658295,1.19965995909503
446.3961487,0.4880498194375247,0.12810471266224013,0.05918164441753283,0.2953200493879115,0.33416809814979415,1.2405828866135615
446.5102539,0.4758972994947692,0.13262582734757347,0.05785726603951906,0.3106424117764022,0.3440534071236546,1.033862947118696
446.6243896,0.4622005246954167,0.151933217839548,0.06823333799639597,0.3309387426182937,0.3033322964039324,1.0802323759804406
446.7384949,0.4920417614133118,0.1258039843951069,0.058861597798633696,0.2901967423235601,0.3343539731226922,1.15293040606037
446.8526001,0.48139630370319364,0.12840107525562763,0.05654925716783499,0.3029993037773756,0.34838479211033574,1.0213276177554564
446.9667358,0.4647465191389489,0.14210729889073945,0.06102849031246693,0.32602941604616253,0.3332162848853144,1.1624038865089033
447.0808716,0.4687434751511977,0.13426788529393327,0.05624200254328106,0.32000951543707806,0.3537966178760604,1.1010267477348004
447.1950073,0.4618314915668038,0.14907720968861382,0.06558373086696784,0.33071888782980946,0.31444674191654115,1.0873102691745906
447.3091431,0.497979362943692,0.13030430636181273,0.06612263042012737,0.2873088120551125,0.30090017336930813,1.1048858925856635
447.4232788,0.49089327145823825,0.12361603846660262,0.056350731374985225,0.2905302017465153,0.3462965087651155,1.089345160056845
447.5374146,0.4821562723794982,0.13008702996971327,0.05835165978946184,0.30255082719976134,0.33981063511569676,1.1780173993141256
447.6515808,0.4732956265581994,0.13032537475826553,0.054847566526009875,0.31360679342985626,0.3589786843425,1.117417351539052
447.7657166,0.47795008782341963,0.12991818726318105,0.05640999388650346,0.3075641704709268,0.3501256449035716,1.1866061467869142
447.8798828,0.45241521258556106,0.15246544339736792,0.06398859370578774,0.3425139842575392,0.32410817118547275,1.287998288428411
447.9940491,0.4811032620647487,0.14179717222862126,0.06861722427965697,0.3080176288910856,0.295865678839123,1.1323857594141542
448.1082153,0.4726815893805142,0.13681826921594595,0.060057546110545874,0.3154112131115588,0.33507142222514186,1.263336563724893
448.2223816,0.4806319432009701,0.13804649081177328,0.06485342503671782,0.30691167708482964,0.3116636545033306,1.220633766302346
448.3365784,0.45762661856010517,0.15379970713149188,0.0675767554449731,0.33649525144940223,0.30744185085977965,1.1788160371069665
448.4507446,0.47088780786386697,0.13951002382030528,0.06157527470920374,0.318124606345033,0.32889046607284966,1.2882956363563167
448.5649414,0.4966593127938947,0.11220787670717347,0.048591503432982894,0.27992111718881174,0.38269163746229823,1.0716063882210303
448.6791382,0.47447194427519374,0.13368935216207278,0.058157215048548865,0.3126069697368046,0.34312390335151605,1.1994355996582122
448.793335,0.4655277228280766,0.14332086831054208,0.06240336406387107,0.3252708108035219,0.32693035636432544,1.2242593644166246
448.9075317,0.4988466895755536,0.12013501030908394,0.056604468487056324,0.280716447530288,0.3425832817721397,1.0242451537039294
449.0217285,0.45768862982213343,0.1496642049175469,0.06412638132538381,0.3357313099291898,0.32190749151305653,1.0547616613213626
449.1359253,0.47180921142609694,0.14122594310100994,0.06349620495157053,0.31746648994178134,0.3202349533388618,1.1607664199281356
449.2501526,0.47903773323741655,0.13044297298957622,0.05731831307083234,0.30633830317636346,0.3455517970983123,1.0261148814853007
449.3643494,0.4907423329522524,0.13286035491078213,0.06494630044233672,0.2948259568809654,0.30809480713330273,1.0252116104711035
449.4785767,0.4468661285026642,0.15127885199518026,0.060578229172703876,0.34959698780035503,0.34066199982788387,1.0425457287499327
449.592804,0.4666557730262346,0.13942415935246577,0.05962439455943418,0.32327441265804097,0.3388965898005318,1.3399199334508132
449.7070313,0.4864481715502404,0.11976743581420966,0.051188684183452876,0.29475411360090614,0.3727195516267664,1.168083849645752
449.8212891,0.4633687087183982,0.13908683430672572,0.05794424105499604,0.3274684937049819,0.34755616817281904,1.158030973078424
449.9355164,0.47032728315199357,0.13512060398375128,0.05760424308620651,0.3180447708941721,0.3469643288967979,1.1740603037450374
450.0497437,0.4652580473792036,0.1432812521994334,0.06224620461080365,0.32558737241086944,0.3276997476483281,1.1410175475202649
450.1640015,0.4647622347944722,0.1374737113299278,0.05721551688563152,0.3255208432187697,0.35048921963124924,1.1527669553857363
450.2782593,0.4605653537890886,0.1439035365867671,0.060670199701325034,0.33148799444214033,0.33609683821616093,1.0726605434039895
450.3925171,0.4645520320470043,0.13927356503487384,0.058595367505829124,0.3259389888429268,0.3442107969622852,1.146786884870865
450.5067749,0.47435928174414205,0.1272626900211787,0.0527584205778808,0.31189744012880405,0.3687602437122828,1.1667165410943832
450.6210327,0.47569171528778426,0.13802062629639217,0.06247372669281259,0.3122062377569901,0.3234491760037878,1.003046971539152
450.735321,0.47485356817336394,0.13530991479391555,0.05612889002590347,0.31087817899018666,0.3426086581307623,0.9920084563965617
450.8495789,0.49285980246277744,0.12633220530344952,0.059728520958396265,0.28961091684560614,0.3301797358044772,1.0695621087449387
450.9638672,0.4876346362844104,0.13619862678040282,0.04919452620789238,0.2905830314753069,0.3348037016712931,0.9614375513069084
451.0781555,0.47858147922050415,0.1347198990027671,0.0608671612414519,0.3079911420682155,0.32960669797448555,1.062887708359224
451.1924438,0.4705223271942433,0.14317685401186625,0.06460834649849102,0.3194344950958703,0.31587491868344886,1.026114553432528
451.3067322,0.47276581993308925,0.14182622899629965,0.06448142121616872,0.3165613745720609,0.315713698827746,1.1668503303127895
451.4210205,0.47917681711917043,0.13316936279124203,0.0597610900242803,0.30686787703500007,0.33436074891760986,1.0839870443029322
451.5353394,0.466518636074286,0.14098014351298518,0.060868429962222304,0.32367167961250815,0.3333763480655211,1.1526674900405645
451.6496277,0.47386861086456916,0.13584437022274856,0.05974311513102093,0.313778381745122,0.336111303962615,1.0786971991916832
451.7639465,0.47106096799939096,0.13523714869295878,0.058011951621680345,0.31712868063181004,0.3448583923077194,1.1664210024581023
451.8782654,0.47303386974402173,0.13248791499057871,0.05653636903607845,0.3142170336799423,0.35107927234154285,1.0050731988022723
451.9925842,0.4929891329547479,0.12687974405399272,0.06030361183241639,0.289740147024,0.3275637117698097,1.1825761757145008
452.1069031,0.47554888744514007,0.1340130813771117,0.05890007069645217,0.31135945275496835,0.3393952697869802,1.1128070281723894
452.2212219,0.48078062382701964,0.13896127416989013,0.06577632031570047,0.3071204506342289,0.3077204548929363,1.0563250434100735
452.3355713,0.4481530172379369,0.1563226125235183,0.06512687656154809,0.34811786295047786,0.32055900434296014,1.1675456377005924
452.4498901,0.47074784865764513,0.14087954839741218,0.06269933228009603,0.3185989230831433,0.3240160553424564,1.2431803847863192
452.5642395,0.47251520230695665,0.1393082147429518,0.06214217660395603,0.31617303811412534,0.3258931832045164,1.0903530241468256
452.6785889,0.4564097475481231,0.1446507256930325,0.05947428670975566,0.33690985944814955,0.34272365777368297,1.1814794108342508
452.7929382,0.4698559245276484,0.13800853850947936,0.05983040876140488,0.3190775775133497,0.33697419142321205,1.0769615438056
452.9072876,0.4842645288914901,0.13324128238887947,0.06215700311610835,0.30130194326971504,0.32213247103901893,1.06952324047689
453.021637,0.48662870716557904,0.1341112639956065,0.06410410388624706,0.299282022198136,0.3129691511787812,1.2168136185009553
453.1360168,0.47429488723042923,0.13740748615587015,0.06129239028118166,0.31363942253331806,0.32907151717490746,1.0100193430168385
453.2503662,0.48243960869320884,0.12989653137915602,0.05830697836527565,0.30216810112342374,0.3399253694650198,1.0357906523872131
453.3647461,0.4727573978976255,0.139782929242502,0.06267018199045651,0.31601397876219994,0.3235143016690534,1.0750754097744963
453.479126,0.46789890231178777,0.14522312362126283,0.06515295128920584,0.3229124953834937,0.3143820556255611,1.0639541883173507
453.5935059,0.495493940052543,0.12123998103786784,0.056166108362618886,0.28462558358796647,0.34569758727659816,1.1774526093811684
453.7078857,0.48365915895918377,0.14118259851173529,0.06937008960172411,0.30538634721364794,0.29201068310148764,1.1300889233417009
453.8222656,0.4905538435928164,0.13681356027739605,0.06874295841470295,0.2971490532979746,0.29240545399783474,1.068259398226943
453.936676,0.47434686889954775,0.14371653379256275,0.06696209074481732,0.31547045621430414,0.30478803519953934,1.180025566368477
454.0510559,0.47060916084089394,0.1305585326639533,0.0539724550446959,0.31723810455303386,0.3640210534154414,1.162859532596666
454.1654663,0.4678779130899237,0.14004083967403225,0.06067881563853861,0.32185027738374133,0.3337965969163389,1.0283444645041007
454.2798767,0.4712558522874047,0.13810936743769636,0.06053395815937626,0.3173911416954645,0.33338823154597486,1.221561764512311
454.3942871,0.475611859681885,0.13304880577963718,0.05809831068127548,0.31107989762581206,0.3430360428506083,1.1166333226359857
454.5086975,0.4762802159603106,0.13681485882120925,0.061676257440479124,0.31120138485393406,0.32675601902520074,1.14038823365431
454.6231079,0.47025260937181346,0.13396668756875835,0.05661526194958699,0.3180006878514889,0.3515795736710166,1.0776280134728011
454.7375488,0.4901928100847022,0.12924307091757056,0.06122326797644431,0.2935891062655068,0.3243640676790876,1.058759472754297
454.8519592,0.47584325298842106,0.12955358980869144,0.05523474063814509,0.3101755751463964,0.356334425745696,1.2073409427711488
454.9664001,0.45866421175178357,0.14838681715005356,0.06351488182868867,0.33437050047891537,0.32423182568981607,1.1733237338978035
455.0808411,0.4832679610815594,0.13491435410830674,0.06322822019425677,0.30298499980872173,0.3177912941722765,1.1457887933040027
455.195282,0.4650777487028938,0.13764056966659804,0.05748217011307839,0.3251161314944785,0.34915762282546164,1.062184774569091
455.3097229,0.47056800886763706,0.13993638100032665,0.06179861928450204,0.3185954631436137,0.32800818780325747,1.1139737811466166
455.4241638,0.48934707853875253,0.1324930756228307,0.06389870609178999,0.29592610367131167,0.3129937947468232,1.1335440769967975
455.5386047,0.4752012765072458,0.13379590598441385,0.05856184646556617,0.31173357719496014,0.34104419669419567,1.233170791726228
455.6530762,0.4679807345094952,0.13880486461773217,0.05968185796056315,0.3215265322655055,0.33822597700270474,1.265521762614458
455.7675476,0.4833239077491352,0.13803010641879834,0.06617319446116493,0.30422707799792253,0.3052587410424733,1.1418698975742623
455.882019,0.46228871678751343,0.1392020546272077,0.0575859068493054,0.328901829545912,0.34953809695302246,1.3191557498910755
455.9964905,0.47407764540302494,0.13927109236954863,0.0628326347316663,0.3143771427442721,0.3223948400705673,1.0977203697437015
456.1109619,0.48280398958256593,0.13239628928437275,0.06070702002982652,0.3025530538882262,0.3289860118053279,1.2498990359758728
456.2254333,0.462761545188578,0.12540286458776653,0.04715742313167323,0.32922920915717857,0.4008927664726348,1.084280133713297
456.3399048,0.48215551023115416,0.1287543917400698,0.05717889475116647,0.30218041973042364,0.345212093040531,1.1759899217834386
456.4544067,0.50656969192538,0.12069072845894763,0.060741371151999984,0.27441484704726726,0.32138395031610145,1.129876208954678
456.5689087,0.47922746845722947,0.12843446392123023,0.05567420329272908,0.3056753799859622,0.35318449121272044,1.1000364782119367
456.6833801,0.4609231670209293,0.14423369643464878,0.059999770422624894,0.33059575046865025,0.3361114084953728,0.9976232605469453
456.7978821,0.47182510120052246,0.13965594848107765,0.06212843234265851,0.3170567128486816,0.32616903813232007,1.1610383992331332
456.912384,0.4919378357859481,0.1277774643662114,0.06066065465222545,0.2911926801340218,0.32630558337432075,1.0898738264612955
457.0269165,0.4655773601533169,0.15031374780125775,0.06850176442181533,0.32682519837903634,0.3011866476208708,1.0840592347332512
457.1414185,0.4658589450798423,0.13801326897970168,0.05811440501637015,0.324127501975404,0.34600566526868454,1.0386027355447023
457.2559509,0.4887637303155175,0.1293896401106734,0.060692982548209665,0.2950927757549615,0.32716464075202334,1.0111938171569423
457.3704529,0.4725410542400893,0.13174769488621235,0.05571803933201855,0.3147600381937415,0.3550798546716191,1.193167821006763
457.4849854,0.46526556478070047,0.13225383229589277,0.053250440967115675,0.3247056502824927,0.36917854231815384,1.2636436770328852
457.5995178,0.4702318465381636,0.13653382235190784,0.05874777162737824,0.31836929101870026,0.3417531442382349,1.1201423163685396
457.7140503,0.4569723311078541,0.1477739915794619,0.06224215979287092,0.3363950513527895,0.3302703863348301,1.0929220406057232
457.8285828,0.4677019777845039,0.13886842437640784,0.05961369226746528,0.3218837081165681,0.33861955713046266,1.2215365215493348
457.9431458,0.4824941460780894,0.1287005736703148,0.057276515818519814,0.30176542601457207,0.34465224420762486,1.215386941102348
458.0576782,0.4632978019949917,0.13611470507886497,0.0555287336793043,0.3274413940951824,0.35884155904709686,1.1637159838496123
458.1722412,0.4593891426489225,0.15396335351002904,0.06859155556444238,0.33454030843744526,0.30273807940665226,1.1497145641058506
458.2868042,0.48029003477496024,0.13442190386736455,0.06138229397013199,0.3059896049020539,0.3267886727334798,1.1115304585363739
458.4013672,0.4540986718563301,0.14553126675883113,0.05918859290343091,0.3399900951297305,0.3447158139289864,1.1233463271081248
458.5159302,0.4589861957947244,0.15169340764399852,0.05205923194992167,0.3279062158462174,0.3388932861062617,0.9688475444085981
458.6304932,0.45574307259096775,0.15716088518868201,0.06950717781194214,0.3393097862673441,0.3001448475847967,1.115984922827126
458.7450562,0.47113208435971665,0.13695869963677615,0.05949716987071306,0.3173235827915326,0.3380761128665617,1.198176091736066
458.8596497,0.4679960903987287,0.13603937362349053,0.05738837997030386,0.3211582415508719,0.34868741278594967,1.172748878341946
458.9742126,0.46511889133131373,0.13942599899433655,0.05896232155145431,0.32522395821810035,0.34236614488025485,1.1257344232927147
459.0888062,0.4709787987960403,0.13734904312364601,0.05976221514163713,0.31758227706246733,0.33693013266117006,1.1826823626246132
459.2033997,0.4612069208169446,0.1428431161478593,0.06008205535652091,0.3305707663766145,0.3385245860839227,1.196153093154306
459.3179932,0.4780132376454043,0.1319215771527869,0.058159048680389826,0.3079178205526598,0.34200120834981124,1.1826966629758344
459.4325867,0.48201873498119374,0.12424415940661188,0.05324604218404536,0.3013321522804705,0.36395830592738726,1.0943685617856749
459.5472107,0.4682211068856353,0.13434628915396934,0.05609258871564164,0.32070795427996607,0.3546606019571955,1.0644259134965224
459.6618042,0.4799810650159927,0.1371134292387434,0.06367861177215903,0.3072390352076919,0.3168854019461595,1.0356676965763445
459.7764282,0.4928710313574558,0.1332187864820377,0.0663842397018079,0.29317169385566216,0.3013913110089105,1.113893109262735
459.8910217,0.48081163529921733,0.1377094080383925,0.06462897627338104,0.30659738227403927,0.31256061947485686,1.1140926321897806
460.0056458,0.4887932679900707,0.1350829613181498,0.06611796107305357,0.2977239020557227,0.30377534752318947,1.2366489399812608
460.1202698,0.4855945473738894,0.13104748344984515,0.06075884694188144,0.2990603030464321,0.32787381230609414,1.1665697651072082
460.2348938,0.4787314868952573,0.13332787012109537,0.05970265584841644,0.30742624277225,0.33476404026627377,1.1107573803146649
460.3495483,0.4751091368911289,0.13596468862633954,0.060398245650852084,0.3123319374353772,0.3327863172969324,1.0819215488247267
460.4641724,0.47217864116377173,0.1348816819735788,0.058188610224859785,0.3156678266555549,0.34369864468049144,1.0503984032562494
460.5788269,0.48089088402245084,0.12333465544066649,0.052045518184526685,0.3026611822255076,0.37021759083339034,1.1278283668497064
460.6934509,0.46688812833487225,0.13807131324805505,0.058599688819848,0.3228100750524148,0.343468078381366,1.1790298596442814
460.8081055,0.46415835715376447,0.13583212988181878,0.0556487276925199,0.3262584991846242,0.35800937217760553,1.2491523618696263
460.92276,0.46100270611373534,0.149556895350401,0.06559713565580541,0.33177565041401885,0.31464641924254694,1.1620913654165992
461.0374146,0.48207671899481,0.13028613281334053,0.05849353550156445,0.3027016270973097,0.33918780340404264,1.0573353223357906
461.1520996,0.4633612898134632,0.14422244248135555,0.06218059802484952,0.32804475279320366,0.328574124055078,1.2751662253230907
461.2667542,0.46705225878590223,0.14382260787176832,0.0635343366282156,0.3235591735851214,0.3215545456795068,1.232820938281425
461.3814087,0.48011366702197017,0.13006002434366074,0.057445159118367055,0.3049494571002925,0.34462490396895246,1.1464601490825093
461.4960938,0.4901819057997267,0.12348202545922746,0.05592607631777792,0.291272647449573,0.3485172485268332,1.1348253638781347
461.6107788,0.47097189870465006,0.1399514616508792,0.06199572155394303,0.3181234648163618,0.32701725862366066,1.2187601776279176
461.7254639,0.4770371317988511,0.13243006414556144,0.058178105206347114,0.30921130285756326,0.34222144214559663,1.168085494347576
461.8401489,0.4829913959395724,0.1256395420492963,0.054825701396221026,0.30039393860708546,0.35602470015544324,1.2408282004412214
461.954834,0.4878068377070977,0.1318187863970458,0.06251335590080223,0.2971060428699344,0.3194608008605638,1.09347800638866
462.0695496,0.44581698130727054,0.15668340962522348,0.06433114541954238,0.3510482788873162,0.3246405843940056,1.130625974663915
462.1842346,0.47505791764823735,0.13337769976386202,0.058142226804406574,0.3118252259707519,0.3430086515647854,1.1268020363693303
462.2989502,0.4640176636449687,0.14629749651654675,0.06424087762173013,0.32761831781825823,0.31946563597826183,1.1714622803561523
462.4136353,0.4878095198277458,0.12401335583392627,0.055398613543697094,0.2941637495812335,0.35176510754869306,1.0101353604711756
462.5283508,0.45249035345652316,0.1517124913958143,0.0634143575036334,0.34235710635003624,0.32655215231334583,1.0560795627120445
462.6430664,0.46194680799679955,0.15074378294079835,0.06707292890247396,0.33093968859367184,0.3081902293745265,1.047699326943209
462.7578125,0.48101526367490005,0.13710626945873966,0.06417053822261298,0.30615717788966074,0.3144514535222139,1.116671460568879
462.8725281,0.4696638740386817,0.13775713149564175,0.05953291394238726,0.31927081456972,0.33837294531339374,1.1736846184344472
462.9872437,0.4708024823130681,0.1313508201505459,0.05469182707596212,0.317028426478226,0.360502209994688,1.1931590279185655
463.1019897,0.4725922216378928,0.1375278335334705,0.06063029526652543,0.31567092982301903,0.33254141657740566,1.081392422792627
463.2167358,0.4719905760484856,0.13501170319556277,0.05821818826109139,0.3159246568968496,0.34362197962846164,1.2013603586925932
463.3314819,0.48359364175258474,0.1332457785675463,0.061846151915401715,0.302008180654455,0.3237055165456932,1.119063135024133
463.446228,0.4650809529175793,0.14132019913788915,0.06051834820908825,0.32550359461870154,0.3353796082550989,1.1438699736849682
463.5609741,0.4813470992381494,0.13294551158641466,0.06053826448745427,0.30434224080956473,0.3301972186606951,1.1690107557556964
463.6757202,0.4770607551087186,0.13831475313656078,0.06337968092187944,0.31078106938041994,0.3190911556315491,1.2437768790089259
463.7904663,0.46744424245283833,0.13353590850278838,0.05512241994282064,0.321701083111306,0.35949048476283435,1.1137077666804795
463.9052429,0.46958019533147555,0.137076309442667,0.058923413477805504,0.31926849606379354,0.34115767172888045,1.1097992020352543
464.0200195,0.46992231794406547,0.13000791256968822,0.05326201957137372,0.31815902525810086,0.3676820064131388,1.1328649983650387
464.1347656,0.47299323274391464,0.12993676805427146,0.054407310615931334,0.31396982785237765,0.36118220364301273,1.13721201187087
464.2495422,0.4702196756586953,0.14098561836821774,0.06254708877472119,0.31923630863687,0.3248431514035932,1.0490681696849384
464.3643188,0.4694791150399547,0.13906560124994402,0.06056230149817758,0.31972609946505515,0.33381693228985687,1.1373073046553783
464.479126,0.4861987044207748,0.1286407932253225,0.05884077602475869,0.297524789085212,0.33630052811888206,1.3427962339560595
464.5939026,0.47956419670161266,0.1330790864318451,0.059854178921105616,0.30639710011018206,0.33382021062912853,1.1087908907149115
464.7087097,0.456226576365161,0.14570491040814595,0.06023874536084965,0.3371958942768353,0.33934827100413606,1.1507129894666994
464.8234863,0.47867834857961894,0.12752468465218916,0.05467817975889028,0.30620177063561743,0.35809568161503774,1.1418258212455574
464.9382935,0.47287666385070504,0.1372491355934712,0.06051649584114045,0.3152711567755611,0.3329592734429672,1.1814381465747104
465.0531006,0.4856554175884726,0.12884906783790248,0.05878738005235354,0.29819696516535193,0.3367154695119965,1.1653911295416384
465.1679077,0.47601846687560667,0.12575173780261117,0.052166405015562675,0.309510353293916,0.3711568524283669,1.1853688546025365
465.2827148,0.47820202354578106,0.13535085304221098,0.06125557474026029,0.308605120230427,0.32800588599172686,1.1687976388805184
465.397522,0.4595370322275381,0.14353062501457683,0.05991818132678313,0.33277314006185377,0.33977188901668925,1.210713997691828
465.5123596,0.4732051349409929,0.13300607469725362,0.05704141855782703,0.31407348031570254,0.34867098945587566,1.0730612131444768
465.6271667,0.4662131556323512,0.14107687414978834,0.06081501678946706,0.3240644452463176,0.33370866473812855,1.1106032030202295
465.7420044,0.4680628454687996,0.1405221789927732,0.06117041770210911,0.3217100887090862,0.3315584357737675,1.1733399013563803
465.856842,0.46628206580778087,0.14047468261084564,0.060339010287429024,0.3238874568113327,0.33580710042943845,1.1274271305483832
465.9716797,0.46265284845827165,0.13617223002346693,0.055316433140451995,0.3283285479981672,0.360045524871182,1.1514330342679011
466.0865173,0.4664152201122372,0.13657856895421686,0.057172067315727604,0.3232736039883588,0.3501795809446417,1.2108970174147486
466.201355,0.4726721142768718,0.1317163535112803,0.055745445185346826,0.3145849549876372,0.3549093840813322,1.187359058102761
466.3162231,0.4705134881918033,0.1350758213750599,0.05764464538751597,0.31779963133527295,0.34671955660719467,1.1611931176308283
466.4310608,0.47382675283808445,0.1276953784967504,0.05290499047826384,0.31265830286397583,0.36820861669362,1.1378651007706684
466.545929,0.47410266702817666,0.14226324611051075,0.06552018072191108,0.3152415436123221,0.31089330296484563,1.2056099210063769
466.6607971,0.46407588177357323,0.14081687219394454,0.059660792593089665,0.3267060675283819,0.33953135536252627,1.1214383692329888
466.7756653,0.45026531109047735,0.149187131513576,0.06041874494291982,0.3451041885392945,0.34035103692091684,1.139994444798593
466.8905334,0.4598677816980549,0.1367418945193086,0.054663044653086384,0.3322039900268294,0.3640099580195157,1.256435571419458
